[00:00:01] Step 94  | Risk: 0.3400 | Alert: HEALTHY  | Failure: None            | Air: 298.2 | ProcT: 311.4 | RPM: 1453 | Torque: 39.0 | Wear: 76
[10:48:04] Step 15  | Risk: 0.0214 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.3 | RPM: 1550 | Torque: 38.0 | Wear: 52
[10:48:06] Step 16  | Risk: 0.0213 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1554 | Torque: 38.0 | Wear: 52
[10:48:07] Step 17  | Risk: 0.0229 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.4 | RPM: 1545 | Torque: 38.0 | Wear: 52
[10:48:08] Step 18  | Risk: 0.0234 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1553 | Torque: 38.0 | Wear: 52
[10:48:10] Step 19  | Risk: 0.0220 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1553 | Torque: 38.0 | Wear: 52
[10:48:12] Step 20  | Risk: 0.0206 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1551 | Torque: 38.0 | Wear: 52
[10:48:14] Step 21  | Risk: 0.0203 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.4 | RPM: 1547 | Torque: 38.0 | Wear: 53
[10:48:15] Step 22  | Risk: 0.0217 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1549 | Torque: 38.0 | Wear: 53
[10:48:17] Step 23  | Risk: 0.0217 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.3 | RPM: 1554 | Torque: 38.0 | Wear: 53
[10:48:18] Step 24  | Risk: 0.0207 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1549 | Torque: 38.0 | Wear: 53
[10:48:20] Step 25  | Risk: 0.0206 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1553 | Torque: 38.0 | Wear: 53
[10:48:21] Step 26  | Risk: 0.0203 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1551 | Torque: 38.0 | Wear: 53
[10:48:23] Step 27  | Risk: 0.0198 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1549 | Torque: 38.0 | Wear: 53
[10:48:24] Step 28  | Risk: 0.0211 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.4 | RPM: 1550 | Torque: 38.0 | Wear: 54
[10:48:26] Step 29  | Risk: 0.0203 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1551 | Torque: 38.0 | Wear: 54
[10:48:27] Step 30  | Risk: 0.0236 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1553 | Torque: 38.0 | Wear: 54
[10:48:29] Step 31  | Risk: 0.0219 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.3 | RPM: 1550 | Torque: 38.0 | Wear: 54
[10:48:30] Step 32  | Risk: 0.0237 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.3 | RPM: 1548 | Torque: 38.0 | Wear: 54
[10:48:32] Step 33  | Risk: 0.0240 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1552 | Torque: 38.0 | Wear: 54
[10:48:33] Step 34  | Risk: 0.0245 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1549 | Torque: 38.0 | Wear: 54
[10:48:35] Step 35  | Risk: 0.0240 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.4 | RPM: 1550 | Torque: 38.0 | Wear: 55
[10:48:36] Step 36  | Risk: 0.0216 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1550 | Torque: 38.0 | Wear: 55
[10:48:38] Step 37  | Risk: 0.0208 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.4 | RPM: 1549 | Torque: 38.0 | Wear: 55
[10:48:40] Step 38  | Risk: 0.0208 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1549 | Torque: 38.0 | Wear: 55
[10:48:41] Step 39  | Risk: 0.0198 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.4 | RPM: 1548 | Torque: 38.0 | Wear: 55
[10:48:43] Step 40  | Risk: 0.0206 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1551 | Torque: 38.0 | Wear: 55
[10:48:45] Step 41  | Risk: 0.0212 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1548 | Torque: 38.0 | Wear: 56
[10:48:46] Step 42  | Risk: 0.0215 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1545 | Torque: 38.0 | Wear: 56
[10:48:47] Step 43  | Risk: 0.0222 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1551 | Torque: 38.0 | Wear: 56
[10:48:48] Step 44  | Risk: 0.0215 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1545 | Torque: 38.0 | Wear: 56
[10:48:50] Step 45  | Risk: 0.0215 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1547 | Torque: 38.0 | Wear: 56
[10:48:51] Step 46  | Risk: 0.0209 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1552 | Torque: 38.0 | Wear: 56
[10:48:53] Step 47  | Risk: 0.0213 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1553 | Torque: 38.0 | Wear: 56
[10:48:55] Step 48  | Risk: 0.0214 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1546 | Torque: 38.0 | Wear: 57
[10:48:56] Step 49  | Risk: 0.0211 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1547 | Torque: 38.0 | Wear: 57
[10:48:58] Step 50  | Risk: 0.0211 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1552 | Torque: 38.0 | Wear: 57
[10:49:00] Step 51  | Risk: 0.0222 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.4 | RPM: 1547 | Torque: 38.0 | Wear: 57
[10:49:01] Step 52  | Risk: 0.0229 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1550 | Torque: 38.0 | Wear: 57
[10:49:03] Step 53  | Risk: 0.0231 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1549 | Torque: 38.0 | Wear: 57
[10:49:05] Step 54  | Risk: 0.0224 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1549 | Torque: 38.0 | Wear: 57
[10:49:06] Step 55  | Risk: 0.0227 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.4 | RPM: 1547 | Torque: 38.0 | Wear: 58
[10:49:07] Step 56  | Risk: 0.0231 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1554 | Torque: 38.0 | Wear: 58
[10:49:08] Step 57  | Risk: 0.0259 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1546 | Torque: 38.0 | Wear: 58
[10:49:10] Step 58  | Risk: 0.0245 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1549 | Torque: 38.0 | Wear: 58
[10:49:12] Step 59  | Risk: 0.0237 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1546 | Torque: 38.0 | Wear: 58
[10:49:13] Step 60  | Risk: 0.0211 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1551 | Torque: 38.0 | Wear: 58
[10:49:14] Step 61  | Risk: 0.0213 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1545 | Torque: 38.0 | Wear: 59
[10:49:16] Step 62  | Risk: 0.0248 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1549 | Torque: 38.0 | Wear: 59
[10:49:18] Step 63  | Risk: 0.0259 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1547 | Torque: 38.0 | Wear: 59
[10:49:19] Step 64  | Risk: 0.0278 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1546 | Torque: 38.0 | Wear: 59
[10:49:20] Step 65  | Risk: 0.0237 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1548 | Torque: 38.0 | Wear: 59
[10:49:22] Step 66  | Risk: 0.0240 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1547 | Torque: 38.0 | Wear: 59
[10:49:23] Step 67  | Risk: 0.0231 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1549 | Torque: 38.0 | Wear: 59
[10:49:24] Step 68  | Risk: 0.0239 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.5 | RPM: 1550 | Torque: 38.0 | Wear: 60
[10:49:25] Step 69  | Risk: 0.0222 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.4 | RPM: 1552 | Torque: 38.0 | Wear: 60
[10:49:27] Step 70  | Risk: 0.0219 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.4 | RPM: 1547 | Torque: 38.0 | Wear: 60
[10:49:29] Step 71  | Risk: 0.0224 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.4 | RPM: 1546 | Torque: 38.0 | Wear: 60
[10:49:30] Step 72  | Risk: 0.0235 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.4 | RPM: 1548 | Torque: 38.0 | Wear: 60
[10:49:31] Step 73  | Risk: 0.0257 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.5 | RPM: 1554 | Torque: 38.0 | Wear: 60
[10:49:33] Step 74  | Risk: 0.0266 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1548 | Torque: 38.0 | Wear: 60
[10:49:35] Step 75  | Risk: 0.0265 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1546 | Torque: 38.0 | Wear: 61
[10:49:36] Step 76  | Risk: 0.0246 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.5 | RPM: 1554 | Torque: 38.0 | Wear: 61
[10:49:38] Step 77  | Risk: 0.0230 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.4 | RPM: 1552 | Torque: 38.0 | Wear: 61
[10:49:39] Step 78  | Risk: 0.0238 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1545 | Torque: 38.0 | Wear: 61
[10:49:41] Step 79  | Risk: 0.0239 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1547 | Torque: 38.0 | Wear: 61
[10:49:43] Step 80  | Risk: 0.0254 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1548 | Torque: 38.0 | Wear: 61
[10:49:44] Step 81  | Risk: 0.0238 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.5 | RPM: 1547 | Torque: 38.0 | Wear: 62
[10:49:46] Step 82  | Risk: 0.0217 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1547 | Torque: 38.0 | Wear: 62
[10:49:47] Step 83  | Risk: 0.0216 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.5 | RPM: 1547 | Torque: 38.0 | Wear: 62
[10:49:48] Step 84  | Risk: 0.0218 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1545 | Torque: 38.0 | Wear: 62
[10:49:50] Step 85  | Risk: 0.0246 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1550 | Torque: 38.0 | Wear: 62
[10:49:52] Step 86  | Risk: 0.0251 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1546 | Torque: 38.0 | Wear: 62
[10:49:53] Step 87  | Risk: 0.0262 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1554 | Torque: 38.0 | Wear: 62
[10:49:55] Step 88  | Risk: 0.0254 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1550 | Torque: 38.0 | Wear: 63
[10:49:56] Step 89  | Risk: 0.0241 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1548 | Torque: 38.0 | Wear: 63
[10:49:58] Step 90  | Risk: 0.0229 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1548 | Torque: 38.0 | Wear: 63
[10:49:59] Step 91  | Risk: 0.0227 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1547 | Torque: 38.0 | Wear: 63
[10:50:01] Step 92  | Risk: 0.0228 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1550 | Torque: 38.0 | Wear: 63
[10:50:02] Step 93  | Risk: 0.0231 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1553 | Torque: 38.0 | Wear: 63
[10:50:04] Step 94  | Risk: 0.0232 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1548 | Torque: 38.0 | Wear: 63
[10:50:05] Step 95  | Risk: 0.0232 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1548 | Torque: 38.0 | Wear: 64
[10:50:06] Step 96  | Risk: 0.0228 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1545 | Torque: 38.0 | Wear: 64
[10:50:08] Step 97  | Risk: 0.0232 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1553 | Torque: 38.0 | Wear: 64
[10:50:09] Step 98  | Risk: 0.0234 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1550 | Torque: 38.0 | Wear: 64
[10:50:10] Step 99  | Risk: 0.0249 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.5 | RPM: 1547 | Torque: 38.0 | Wear: 64
[10:50:11] Step 100 | Risk: 0.0249 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1546 | Torque: 38.0 | Wear: 64
[10:50:13] Step 101 | Risk: 0.0252 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1546 | Torque: 38.0 | Wear: 65
[10:50:14] Step 102 | Risk: 0.0244 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1545 | Torque: 38.0 | Wear: 65
[10:50:15] Step 103 | Risk: 0.0261 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.6 | RPM: 1550 | Torque: 38.0 | Wear: 65
[10:50:16] Step 104 | Risk: 0.0247 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1552 | Torque: 38.0 | Wear: 65
[10:50:18] Step 105 | Risk: 0.0265 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.6 | RPM: 1553 | Torque: 38.0 | Wear: 65
[10:50:20] Step 106 | Risk: 0.0230 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1545 | Torque: 38.0 | Wear: 65
[10:50:22] Step 107 | Risk: 0.0264 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1546 | Torque: 38.0 | Wear: 65
[10:50:23] Step 108 | Risk: 0.0236 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1551 | Torque: 38.0 | Wear: 66
[10:50:25] Step 109 | Risk: 0.0261 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.5 | RPM: 1547 | Torque: 38.0 | Wear: 66
[10:50:26] Step 110 | Risk: 0.0246 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1550 | Torque: 38.0 | Wear: 66
[10:50:28] Step 111 | Risk: 0.0263 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.5 | RPM: 1552 | Torque: 38.0 | Wear: 66
[10:50:29] Step 112 | Risk: 0.0296 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1553 | Torque: 38.0 | Wear: 66
[10:50:31] Step 113 | Risk: 0.0282 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.5 | RPM: 1545 | Torque: 38.0 | Wear: 66
[10:50:32] Step 114 | Risk: 0.0304 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.6 | RPM: 1554 | Torque: 38.0 | Wear: 66
[10:50:34] Step 115 | Risk: 0.0258 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.5 | RPM: 1549 | Torque: 38.0 | Wear: 67
[10:50:36] Step 116 | Risk: 0.0291 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1552 | Torque: 38.0 | Wear: 67
[10:50:37] Step 117 | Risk: 0.0273 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1549 | Torque: 38.0 | Wear: 67
[10:50:38] Step 118 | Risk: 0.0271 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.5 | RPM: 1545 | Torque: 38.0 | Wear: 67
[10:50:40] Step 119 | Risk: 0.0249 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.5 | RPM: 1545 | Torque: 38.0 | Wear: 67
[10:50:41] Step 120 | Risk: 0.0261 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1550 | Torque: 38.0 | Wear: 67
[10:50:43] Step 121 | Risk: 0.0279 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1554 | Torque: 38.0 | Wear: 68
[10:50:44] Step 122 | Risk: 0.0289 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1553 | Torque: 38.0 | Wear: 68
[10:50:46] Step 123 | Risk: 0.0272 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1546 | Torque: 38.0 | Wear: 68
[10:50:48] Step 124 | Risk: 0.0258 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.6 | RPM: 1552 | Torque: 38.0 | Wear: 68
[10:50:49] Step 125 | Risk: 0.0235 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.5 | RPM: 1551 | Torque: 38.0 | Wear: 68
[10:50:50] Step 126 | Risk: 0.0249 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1546 | Torque: 38.0 | Wear: 68
[10:50:52] Step 127 | Risk: 0.0262 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1553 | Torque: 38.0 | Wear: 68
[10:50:53] Step 128 | Risk: 0.0286 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1550 | Torque: 38.0 | Wear: 69
[10:50:54] Step 129 | Risk: 0.0274 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1549 | Torque: 38.0 | Wear: 69
[10:50:56] Step 130 | Risk: 0.0267 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1550 | Torque: 38.0 | Wear: 69
[10:50:57] Step 131 | Risk: 0.0253 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1546 | Torque: 38.0 | Wear: 69
[10:50:59] Step 132 | Risk: 0.0247 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1549 | Torque: 38.0 | Wear: 69
[10:51:00] Step 133 | Risk: 0.0247 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1550 | Torque: 38.0 | Wear: 69
[10:51:01] Step 134 | Risk: 0.0249 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1549 | Torque: 38.0 | Wear: 69
[10:51:03] Step 135 | Risk: 0.0251 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1550 | Torque: 38.0 | Wear: 70
[10:51:04] Step 136 | Risk: 0.0269 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.7 | RPM: 1547 | Torque: 38.0 | Wear: 70
[10:51:06] Step 137 | Risk: 0.0254 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1545 | Torque: 38.0 | Wear: 70
[10:51:07] Step 138 | Risk: 0.0257 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1554 | Torque: 38.0 | Wear: 70
[10:51:09] Step 139 | Risk: 0.0258 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.7 | RPM: 1549 | Torque: 38.0 | Wear: 70
[10:51:10] Step 140 | Risk: 0.0256 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1547 | Torque: 38.0 | Wear: 70
[10:51:11] Step 141 | Risk: 0.0271 | Alert: HEALTHY  | Failure: None            | Air: 300.7 | ProcT: 310.6 | RPM: 1552 | Torque: 38.0 | Wear: 71
[10:51:13] Step 142 | Risk: 0.0261 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1554 | Torque: 38.0 | Wear: 71
[10:51:15] Step 143 | Risk: 0.0281 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1551 | Torque: 38.0 | Wear: 71
[10:51:17] Step 144 | Risk: 0.0269 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1550 | Torque: 38.0 | Wear: 71
[10:51:18] Step 145 | Risk: 0.0259 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1547 | Torque: 38.0 | Wear: 71
[10:51:20] Step 146 | Risk: 0.0258 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1551 | Torque: 38.0 | Wear: 71
[10:51:22] Step 147 | Risk: 0.0251 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1545 | Torque: 38.0 | Wear: 71
[10:51:24] Step 148 | Risk: 0.0280 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.7 | RPM: 1554 | Torque: 38.0 | Wear: 72
[10:51:25] Step 149 | Risk: 0.0295 | Alert: HEALTHY  | Failure: None            | Air: 300.7 | ProcT: 310.7 | RPM: 1545 | Torque: 38.0 | Wear: 72
[10:51:26] Step 150 | Risk: 0.0307 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.7 | RPM: 1552 | Torque: 38.0 | Wear: 72
[10:51:28] Step 151 | Risk: 0.0280 | Alert: HEALTHY  | Failure: None            | Air: 300.7 | ProcT: 310.6 | RPM: 1549 | Torque: 38.0 | Wear: 72
[10:51:29] Step 152 | Risk: 0.0282 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.7 | RPM: 1548 | Torque: 38.0 | Wear: 72
[10:51:31] Step 153 | Risk: 0.0274 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.7 | RPM: 1554 | Torque: 38.0 | Wear: 72
[10:51:33] Step 154 | Risk: 0.0286 | Alert: HEALTHY  | Failure: None            | Air: 300.7 | ProcT: 310.7 | RPM: 1550 | Torque: 38.0 | Wear: 72
[10:51:34] Step 155 | Risk: 0.0270 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.7 | RPM: 1550 | Torque: 38.0 | Wear: 73
[10:51:36] Step 156 | Risk: 0.0265 | Alert: HEALTHY  | Failure: None            | Air: 300.7 | ProcT: 310.6 | RPM: 1553 | Torque: 38.0 | Wear: 73
[10:51:37] Step 157 | Risk: 0.0264 | Alert: HEALTHY  | Failure: None            | Air: 300.7 | ProcT: 310.6 | RPM: 1550 | Torque: 38.0 | Wear: 73
[10:51:39] Step 158 | Risk: 0.0268 | Alert: HEALTHY  | Failure: None            | Air: 300.7 | ProcT: 310.6 | RPM: 1546 | Torque: 38.0 | Wear: 73
[10:51:41] Step 159 | Risk: 0.0296 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.7 | RPM: 1547 | Torque: 38.0 | Wear: 73
[10:54:45] --- Session Reset ---
[10:54:47] Step 1   | Risk: 0.0189 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1552 | Torque: 38.0 | Wear: 50
[10:54:48] Step 2   | Risk: 0.0189 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1547 | Torque: 38.0 | Wear: 50
[10:54:49] Step 3   | Risk: 0.0189 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1547 | Torque: 38.0 | Wear: 50
[10:54:51] Step 4   | Risk: 0.0191 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1552 | Torque: 38.0 | Wear: 50
[10:54:53] Step 5   | Risk: 0.0192 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1549 | Torque: 38.0 | Wear: 50
[10:54:54] Step 6   | Risk: 0.0225 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1554 | Torque: 38.0 | Wear: 50
[10:54:55] Step 7   | Risk: 0.0217 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1552 | Torque: 38.0 | Wear: 50
[10:54:57] Step 8   | Risk: 0.0237 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.4 | RPM: 1553 | Torque: 38.0 | Wear: 51
[10:54:58] Step 9   | Risk: 0.0196 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1548 | Torque: 38.0 | Wear: 51
[10:55:00] Step 10  | Risk: 0.0206 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.3 | RPM: 1552 | Torque: 38.0 | Wear: 51
[10:55:02] Step 11  | Risk: 0.0188 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1545 | Torque: 38.0 | Wear: 51
